id_batiment,is_hospital,infra_id,type_infra,longueur,man_hours,time_total_h,material_cost,labor_cost,cost_total,plan_order,phase
E000085,1,P005500,nan,13.1420349052071,0.0,0.0,0.0,0.0,0.0,0,0
E000085,1,P007990,nan,18.7028610321555,0.0,0.0,0.0,0.0,0.0,0,0
E000085,1,P007447,nan,2.84535154473363,0.0,0.0,0.0,0.0,0.0,0,0
E000194,0,P005100,nan,6.25975675306654,0.0,0.0,0.0,0.0,0.0,297,0
E000194,0,P000732,nan,10.7871386086093,0.0,0.0,0.0,0.0,0.0,297,0
E000194,0,P008001,nan,9.80181343246892,0.0,0.0,0.0,0.0,0.0,297,0
E000194,0,P000719,nan,10.698159350814,0.0,0.0,0.0,0.0,0.0,297,0
E000194,0,P000719,nan,10.698159350814,0.0,0.0,0.0,0.0,0.0,297,0
E000194,0,P008001,nan,9.80181343246892,0.0,0.0,0.0,0.0,0.0,297,0
E000194,0,P000732,nan,10.7871386086093,0.0,0.0,0.0,0.0,0.0,297,0
E000194,0,P005100,nan,6.25975675306654,0.0,0.0,0.0,0.0,0.0,297,0
E000302,0,P005100,nan,6.25975675306654,0.0,0.0,0.0,0.0,0.0,298,0
E000302,0,P000732,nan,10.7871386086093,0.0,0.0,0.0,0.0,0.0,298,0
E000302,0,P008001,nan,9.80181343246892,0.0,0.0,0.0,0.0,0.0,298,0
E000302,0,P000719,nan,10.698159350814,0.0,0.0,0.0,0.0,0.0,298,0
E000302,0,P000719,nan,10.698159350814,0.0,0.0,0.0,0.0,0.0,298,0
E000302,0,P008001,nan,9.80181343246892,0.0,0.0,0.0,0.0,0.0,298,0
E000302,0,P000732,nan,10.7871386086093,0.0,0.0,0.0,0.0,0.0,298,0
E000302,0,P005100,nan,6.25975675306654,0.0,0.0,0.0,0.0,0.0,298,0
E000302,0,P005100,nan,6.25975675306654,0.0,0.0,0.0,0.0,0.0,298,0
E000302,0,P000732,nan,10.7871386086093,0.0,0.0,0.0,0.0,0.0,298,0
E000302,0,P000730,nan,1.29899271965775,0.0,0.0,0.0,0.0,0.0,298,0
E000302,0,P007631,nan,4.7919164305287,0.0,0.0,0.0,0.0,0.0,298,0
E000364,0,P004862,nan,8.82148724309171,0.0,0.0,0.0,0.0,0.0,299,0
E000364,0,P008031,nan,10.978932377147,0.0,0.0,0.0,0.0,0.0,299,0
E000364,0,P007518,nan,4.91814131725302,0.0,0.0,0.0,0.0,0.0,299,0
E000228,0,P005100,nan,6.25975675306654,0.0,0.0,0.0,0.0,0.0,300,0
E000228,0,P000732,nan,10.7871386086093,0.0,0.0,0.0,0.0,0.0,300,0
E000228,0,P008001,nan,9.80181343246892,0.0,0.0,0.0,0.0,0.0,300,0
E000228,0,P000719,nan,10.698159350814,0.0,0.0,0.0,0.0,0.0,300,0
E000228,0,P008003,nan,16.9947899061457,0.0,0.0,0.0,0.0,0.0,300,0
E000228,0,P008004,nan,4.2679056836056,0.0,0.0,0.0,0.0,0.0,300,0
E000228,0,P000494,nan,4.84007013228732,0.0,0.0,0.0,0.0,0.0,300,0
E000228,0,P008010,nan,7.57564714734482,0.0,0.0,0.0,0.0,0.0,300,0
E000228,0,P008012,nan,2.80432575486411,0.0,0.0,0.0,0.0,0.0,300,0
E000228,0,P008011,nan,10.0806400820172,0.0,0.0,0.0,0.0,0.0,300,0
E000228,0,P007810,nan,0.372684471449813,0.0,0.0,0.0,0.0,0.0,300,0
E000229,0,P005100,nan,6.25975675306654,0.0,0.0,0.0,0.0,0.0,301,0
E000229,0,P000732,nan,10.7871386086093,0.0,0.0,0.0,0.0,0.0,301,0
E000229,0,P008001,nan,9.80181343246892,0.0,0.0,0.0,0.0,0.0,301,0
E000229,0,P000719,nan,10.698159350814,0.0,0.0,0.0,0.0,0.0,301,0
E000229,0,P008003,nan,16.9947899061457,0.0,0.0,0.0,0.0,0.0,301,0
E000229,0,P008004,nan,4.2679056836056,0.0,0.0,0.0,0.0,0.0,301,0
E000229,0,P000494,nan,4.84007013228732,0.0,0.0,0.0,0.0,0.0,301,0
E000229,0,P008010,nan,7.57564714734482,0.0,0.0,0.0,0.0,0.0,301,0
E000229,0,P008012,nan,2.80432575486411,0.0,0.0,0.0,0.0,0.0,301,0
E000229,0,P008011,nan,10.0806400820172,0.0,0.0,0.0,0.0,0.0,301,0
E000229,0,P007731,nan,3.79968906454059,0.0,0.0,0.0,0.0,0.0,301,0
E000226,0,P005100,nan,6.25975675306654,0.0,0.0,0.0,0.0,0.0,302,0
E000226,0,P000732,nan,10.7871386086093,0.0,0.0,0.0,0.0,0.0,302,0
E000226,0,P008001,nan,9.80181343246892,0.0,0.0,0.0,0.0,0.0,302,0
E000226,0,P000719,nan,10.698159350814,0.0,0.0,0.0,0.0,0.0,302,0
E000226,0,P008003,nan,16.9947899061457,0.0,0.0,0.0,0.0,0.0,302,0
E000226,0,P008004,nan,4.2679056836056,0.0,0.0,0.0,0.0,0.0,302,0
E000226,0,P000494,nan,4.84007013228732,0.0,0.0,0.0,0.0,0.0,302,0
E000226,0,P000494,nan,4.84007013228732,0.0,0.0,0.0,0.0,0.0,302,0
E000226,0,P008004,nan,4.2679056836056,0.0,0.0,0.0,0.0,0.0,302,0
E000226,0,P000744,nan,5.56320770970003,0.0,0.0,0.0,0.0,0.0,302,0
E000226,0,P007458,nan,6.8843047480427,0.0,0.0,0.0,0.0,0.0,302,0
E000227,0,P005100,nan,6.25975675306654,0.0,0.0,0.0,0.0,0.0,303,0
E000227,0,P000732,nan,10.7871386086093,0.0,0.0,0.0,0.0,0.0,303,0
E000227,0,P008001,nan,9.80181343246892,0.0,0.0,0.0,0.0,0.0,303,0
E000227,0,P000719,nan,10.698159350814,0.0,0.0,0.0,0.0,0.0,303,0
E000227,0,P008003,nan,16.9947899061457,0.0,0.0,0.0,0.0,0.0,303,0
E000227,0,P008004,nan,4.2679056836056,0.0,0.0,0.0,0.0,0.0,303,0
E000227,0,P000494,nan,4.84007013228732,0.0,0.0,0.0,0.0,0.0,303,0
E000227,0,P000494,nan,4.84007013228732,0.0,0.0,0.0,0.0,0.0,303,0
E000227,0,P008004,nan,4.2679056836056,0.0,0.0,0.0,0.0,0.0,303,0
E000227,0,P000744,nan,5.56320770970003,0.0,0.0,0.0,0.0,0.0,303,0
E000227,0,P007686,nan,7.59049553958964,0.0,0.0,0.0,0.0,0.0,303,0
E000365,0,P004862,nan,8.82148724309171,0.0,0.0,0.0,0.0,0.0,304,0
E000365,0,P008031,nan,10.978932377147,0.0,0.0,0.0,0.0,0.0,304,0
E000365,0,P007780,nan,9.91136244085116,0.0,0.0,0.0,0.0,0.0,304,0
E000146,0,P005100,nan,6.25975675306654,0.0,0.0,0.0,0.0,0.0,305,0
E000146,0,P000732,nan,10.7871386086093,0.0,0.0,0.0,0.0,0.0,305,0
E000146,0,P008001,nan,9.80181343246892,0.0,0.0,0.0,0.0,0.0,305,0
E000146,0,P000719,nan,10.698159350814,0.0,0.0,0.0,0.0,0.0,305,0
E000146,0,P000719,nan,10.698159350814,0.0,0.0,0.0,0.0,0.0,305,0
E000146,0,P000644,nan,5.79686473036686,0.0,0.0,0.0,0.0,0.0,305,0
E000146,0,P007802,nan,4.65316558492902,0.0,0.0,0.0,0.0,0.0,305,0
E000275,0,P005100,nan,6.25975675306654,0.0,0.0,0.0,0.0,0.0,306,0
E000275,0,P000732,nan,10.7871386086093,0.0,0.0,0.0,0.0,0.0,306,0
E000275,0,P008001,nan,9.80181343246892,0.0,0.0,0.0,0.0,0.0,306,0
E000275,0,P000719,nan,10.698159350814,0.0,0.0,0.0,0.0,0.0,306,0
E000275,0,P008003,nan,16.9947899061457,0.0,0.0,0.0,0.0,0.0,306,0
E000275,0,P008004,nan,4.2679056836056,0.0,0.0,0.0,0.0,0.0,306,0
E000275,0,P000494,nan,4.84007013228732,0.0,0.0,0.0,0.0,0.0,306,0
E000275,0,P008010,nan,7.57564714734482,0.0,0.0,0.0,0.0,0.0,306,0
E000275,0,P008012,nan,2.80432575486411,0.0,0.0,0.0,0.0,0.0,306,0
E000275,0,P008013,nan,8.28759638847956,0.0,0.0,0.0,0.0,0.0,306,0
E000275,0,P000476,nan,4.08484495788828,0.0,0.0,0.0,0.0,0.0,306,0
E000275,0,P000717,nan,5.06471817304192,0.0,0.0,0.0,0.0,0.0,306,0
E000275,0,P007618,nan,3.98512786168602,0.0,0.0,0.0,0.0,0.0,306,0
E000317,0,P005100,nan,6.25975675306654,0.0,0.0,0.0,0.0,0.0,307,0
E000317,0,P000732,nan,10.7871386086093,0.0,0.0,0.0,0.0,0.0,307,0
E000317,0,P008001,nan,9.80181343246892,0.0,0.0,0.0,0.0,0.0,307,0
E000317,0,P000719,nan,10.698159350814,0.0,0.0,0.0,0.0,0.0,307,0
E000317,0,P008003,nan,16.9947899061457,0.0,0.0,0.0,0.0,0.0,307,0
E000317,0,P008004,nan,4.2679056836056,0.0,0.0,0.0,0.0,0.0,307,0
E000317,0,P000494,nan,4.84007013228732,0.0,0.0,0.0,0.0,0.0,307,0
E000317,0,P008010,nan,7.57564714734482,0.0,0.0,0.0,0.0,0.0,307,0
E000317,0,P008012,nan,2.80432575486411,0.0,0.0,0.0,0.0,0.0,307,0
E000317,0,P008013,nan,8.28759638847956,0.0,0.0,0.0,0.0,0.0,307,0
E000317,0,P000476,nan,4.08484495788828,0.0,0.0,0.0,0.0,0.0,307,0
E000317,0,P008016,nan,8.04338585809972,0.0,0.0,0.0,0.0,0.0,307,0
E000317,0,P000470,nan,2.57224945914596,0.0,0.0,0.0,0.0,0.0,307,0
E000317,0,P000635,nan,5.16644492273189,0.0,0.0,0.0,0.0,0.0,307,0
E000317,0,P007584,nan,3.081639376471,0.0,0.0,0.0,0.0,0.0,307,0
E000327,0,P005100,nan,6.25975675306654,0.0,0.0,0.0,0.0,0.0,308,0
E000327,0,P000732,nan,10.7871386086093,0.0,0.0,0.0,0.0,0.0,308,0
E000327,0,P008001,nan,9.80181343246892,0.0,0.0,0.0,0.0,0.0,308,0
E000327,0,P000719,nan,10.698159350814,0.0,0.0,0.0,0.0,0.0,308,0
E000327,0,P008003,nan,16.9947899061457,0.0,0.0,0.0,0.0,0.0,308,0
E000327,0,P008004,nan,4.2679056836056,0.0,0.0,0.0,0.0,0.0,308,0
E000327,0,P000494,nan,4.84007013228732,0.0,0.0,0.0,0.0,0.0,308,0
E000327,0,P008010,nan,7.57564714734482,0.0,0.0,0.0,0.0,0.0,308,0
E000327,0,P008012,nan,2.80432575486411,0.0,0.0,0.0,0.0,0.0,308,0
E000327,0,P008013,nan,8.28759638847956,0.0,0.0,0.0,0.0,0.0,308,0
E000327,0,P000476,nan,4.08484495788828,0.0,0.0,0.0,0.0,0.0,308,0
E000327,0,P008016,nan,8.04338585809972,0.0,0.0,0.0,0.0,0.0,308,0
E000327,0,P000470,nan,2.57224945914596,0.0,0.0,0.0,0.0,0.0,308,0
E000327,0,P008019,nan,4.16591671935325,0.0,0.0,0.0,0.0,0.0,308,0
E000327,0,P000633,nan,5.1921602413572,0.0,0.0,0.0,0.0,0.0,308,0
E000327,0,P007677,nan,3.55803562516816,0.0,0.0,0.0,0.0,0.0,308,0
E000358,0,P005100,nan,6.25975675306654,0.0,0.0,0.0,0.0,0.0,309,0
E000358,0,P000732,nan,10.7871386086093,0.0,0.0,0.0,0.0,0.0,309,0
E000358,0,P008001,nan,9.80181343246892,0.0,0.0,0.0,0.0,0.0,309,0
E000358,0,P000719,nan,10.698159350814,0.0,0.0,0.0,0.0,0.0,309,0
E000358,0,P008003,nan,16.9947899061457,0.0,0.0,0.0,0.0,0.0,309,0
E000358,0,P008004,nan,4.2679056836056,0.0,0.0,0.0,0.0,0.0,309,0
E000358,0,P000494,nan,4.84007013228732,0.0,0.0,0.0,0.0,0.0,309,0
E000358,0,P008010,nan,7.57564714734482,0.0,0.0,0.0,0.0,0.0,309,0
E000358,0,P008012,nan,2.80432575486411,0.0,0.0,0.0,0.0,0.0,309,0
E000358,0,P008013,nan,8.28759638847956,0.0,0.0,0.0,0.0,0.0,309,0
E000358,0,P000476,nan,4.08484495788828,0.0,0.0,0.0,0.0,0.0,309,0
E000358,0,P008016,nan,8.04338585809972,0.0,0.0,0.0,0.0,0.0,309,0
E000358,0,P000470,nan,2.57224945914596,0.0,0.0,0.0,0.0,0.0,309,0
E000358,0,P008019,nan,4.16591671935325,0.0,0.0,0.0,0.0,0.0,309,0
E000358,0,P000464,nan,4.85875310412324,0.0,0.0,0.0,0.0,0.0,309,0
E000358,0,P000629,nan,5.31366434867898,0.0,0.0,0.0,0.0,0.0,309,0
E000358,0,P007544,nan,3.33630911377794,0.0,0.0,0.0,0.0,0.0,309,0
E000363,0,P005100,nan,6.25975675306654,0.0,0.0,0.0,0.0,0.0,310,0
E000363,0,P000732,nan,10.7871386086093,0.0,0.0,0.0,0.0,0.0,310,0
E000363,0,P008001,nan,9.80181343246892,0.0,0.0,0.0,0.0,0.0,310,0
E000363,0,P000719,nan,10.698159350814,0.0,0.0,0.0,0.0,0.0,310,0
E000363,0,P008003,nan,16.9947899061457,0.0,0.0,0.0,0.0,0.0,310,0
E000363,0,P008004,nan,4.2679056836056,0.0,0.0,0.0,0.0,0.0,310,0
E000363,0,P000494,nan,4.84007013228732,0.0,0.0,0.0,0.0,0.0,310,0
E000363,0,P008010,nan,7.57564714734482,0.0,0.0,0.0,0.0,0.0,310,0
E000363,0,P008012,nan,2.80432575486411,0.0,0.0,0.0,0.0,0.0,310,0
E000363,0,P008013,nan,8.28759638847956,0.0,0.0,0.0,0.0,0.0,310,0
E000363,0,P000476,nan,4.08484495788828,0.0,0.0,0.0,0.0,0.0,310,0
E000363,0,P008016,nan,8.04338585809972,0.0,0.0,0.0,0.0,0.0,310,0
E000363,0,P000470,nan,2.57224945914596,0.0,0.0,0.0,0.0,0.0,310,0
E000363,0,P008019,nan,4.16591671935325,0.0,0.0,0.0,0.0,0.0,310,0
E000363,0,P000464,nan,4.85875310412324,0.0,0.0,0.0,0.0,0.0,310,0
E000363,0,P000462,nan,3.69477602082419,0.0,0.0,0.0,0.0,0.0,310,0
E000363,0,P000627,nan,4.90868168597643,0.0,0.0,0.0,0.0,0.0,310,0
E000363,0,P007645,nan,3.03521930158189,0.0,0.0,0.0,0.0,0.0,310,0
E000260,0,P005100,nan,6.25975675306654,0.0,0.0,0.0,0.0,0.0,311,0
E000260,0,P000732,nan,10.7871386086093,0.0,0.0,0.0,0.0,0.0,311,0
E000260,0,P008001,nan,9.80181343246892,0.0,0.0,0.0,0.0,0.0,311,0
E000260,0,P000719,nan,10.698159350814,0.0,0.0,0.0,0.0,0.0,311,0
E000260,0,P008003,nan,16.9947899061457,0.0,0.0,0.0,0.0,0.0,311,0
E000260,0,P008004,nan,4.2679056836056,0.0,0.0,0.0,0.0,0.0,311,0
E000260,0,P000494,nan,4.84007013228732,0.0,0.0,0.0,0.0,0.0,311,0
E000260,0,P008010,nan,7.57564714734482,0.0,0.0,0.0,0.0,0.0,311,0
E000260,0,P008012,nan,2.80432575486411,0.0,0.0,0.0,0.0,0.0,311,0
E000260,0,P008013,nan,8.28759638847956,0.0,0.0,0.0,0.0,0.0,311,0
E000260,0,P000740,nan,5.23566836620947,0.0,0.0,0.0,0.0,0.0,311,0
E000260,0,P007702,nan,4.73832300241692,0.0,0.0,0.0,0.0,0.0,311,0
E000370,0,P005100,nan,6.25975675306654,0.0,0.0,0.0,0.0,0.0,312,0
E000370,0,P000732,nan,10.7871386086093,0.0,0.0,0.0,0.0,0.0,312,0
E000370,0,P008001,nan,9.80181343246892,0.0,0.0,0.0,0.0,0.0,312,0
E000370,0,P000719,nan,10.698159350814,0.0,0.0,0.0,0.0,0.0,312,0
E000370,0,P008003,nan,16.9947899061457,0.0,0.0,0.0,0.0,0.0,312,0
E000370,0,P008004,nan,4.2679056836056,0.0,0.0,0.0,0.0,0.0,312,0
E000370,0,P000494,nan,4.84007013228732,0.0,0.0,0.0,0.0,0.0,312,0
E000370,0,P008010,nan,7.57564714734482,0.0,0.0,0.0,0.0,0.0,312,0
E000370,0,P008012,nan,2.80432575486411,0.0,0.0,0.0,0.0,0.0,312,0
E000370,0,P008013,nan,8.28759638847956,0.0,0.0,0.0,0.0,0.0,312,0
E000370,0,P000476,nan,4.08484495788828,0.0,0.0,0.0,0.0,0.0,312,0
E000370,0,P008016,nan,8.04338585809972,0.0,0.0,0.0,0.0,0.0,312,0
E000370,0,P000470,nan,2.57224945914596,0.0,0.0,0.0,0.0,0.0,312,0
E000370,0,P008019,nan,4.16591671935325,0.0,0.0,0.0,0.0,0.0,312,0
E000370,0,P000464,nan,4.85875310412324,0.0,0.0,0.0,0.0,0.0,312,0
E000370,0,P000462,nan,3.69477602082419,0.0,0.0,0.0,0.0,0.0,312,0
E000370,0,P008017,nan,4.27226322548612,0.0,0.0,0.0,0.0,0.0,312,0
E000370,0,P000621,nan,6.05514938826793,0.0,0.0,0.0,0.0,0.0,312,0
E000370,0,P007533,nan,2.84839658610424,0.0,0.0,0.0,0.0,0.0,312,0
E000106,0,P005500,nan,13.1420349052071,0.0,0.0,0.0,0.0,0.0,314,0
E000106,0,P007990,nan,18.7028610321555,0.0,0.0,0.0,0.0,0.0,314,0
E000106,0,P001391,nan,7.63593644945982,0.0,0.0,0.0,0.0,0.0,314,0
E000106,0,P007752,nan,3.12835142463862,0.0,0.0,0.0,0.0,0.0,314,0
E000107,0,P005500,nan,13.1420349052071,0.0,0.0,0.0,0.0,0.0,315,0
E000107,0,P007990,nan,18.7028610321555,0.0,0.0,0.0,0.0,0.0,315,0
E000107,0,P001391,nan,7.63593644945982,0.0,0.0,0.0,0.0,0.0,315,0
E000107,0,P007689,nan,5.1037127857757,0.0,0.0,0.0,0.0,0.0,315,0
E000197,0,P005100,nan,6.25975675306654,0.0,0.0,0.0,0.0,0.0,316,0
E000197,0,P000732,nan,10.7871386086093,0.0,0.0,0.0,0.0,0.0,316,0
E000197,0,P008001,nan,9.80181343246892,0.0,0.0,0.0,0.0,0.0,316,0
E000197,0,P000719,nan,10.698159350814,0.0,0.0,0.0,0.0,0.0,316,0
E000197,0,P008003,nan,16.9947899061457,0.0,0.0,0.0,0.0,0.0,316,0
E000197,0,P008004,nan,4.2679056836056,0.0,0.0,0.0,0.0,0.0,316,0
E000197,0,P000494,nan,4.84007013228732,0.0,0.0,0.0,0.0,0.0,316,0
E000197,0,P000494,nan,4.84007013228732,0.0,0.0,0.0,0.0,0.0,316,0
E000197,0,P000748,nan,4.62412685627937,0.0,0.0,0.0,0.0,0.0,316,0
E000197,0,P007763,nan,6.65725214040895,0.0,0.0,0.0,0.0,0.0,316,0
E000178,0,P005100,nan,6.25975675306654,0.0,0.0,0.0,0.0,0.0,317,0
E000178,0,P000732,nan,10.7871386086093,0.0,0.0,0.0,0.0,0.0,317,0
E000178,0,P008001,nan,9.80181343246892,0.0,0.0,0.0,0.0,0.0,317,0
E000178,0,P000719,nan,10.698159350814,0.0,0.0,0.0,0.0,0.0,317,0
E000178,0,P008003,nan,16.9947899061457,0.0,0.0,0.0,0.0,0.0,317,0
E000178,0,P008004,nan,4.2679056836056,0.0,0.0,0.0,0.0,0.0,317,0
E000178,0,P000494,nan,4.84007013228732,0.0,0.0,0.0,0.0,0.0,317,0
E000178,0,P000750,nan,5.4200839327337,0.0,0.0,0.0,0.0,0.0,317,0
E000178,0,P007727,nan,6.32141109105695,0.0,0.0,0.0,0.0,0.0,317,0
E000266,0,P006709,nan,13.4212136147779,0.0,0.0,0.0,0.0,0.0,318,0
E000266,0,P008025,nan,10.7673305164675,0.0,0.0,0.0,0.0,0.0,318,0
E000266,0,P007692,nan,9.64962873769354,0.0,0.0,0.0,0.0,0.0,318,0
E000127,0,P005117,nan,13.2627025810985,0.0,0.0,0.0,0.0,0.0,319,0
E000127,0,P000873,nan,5.46510947034025,0.0,0.0,0.0,0.0,0.0,319,0
E000127,0,P007790,nan,5.85611808756648,0.0,0.0,0.0,0.0,0.0,319,0
E000222,0,P005820,nan,14.5718479009645,0.0,0.0,0.0,0.0,0.0,320,0
E000222,0,P007627,nan,8.53830202306228,0.0,0.0,0.0,0.0,0.0,320,0
E000369,0,P006950,nan,4.98657320364,0.0,0.0,0.0,0.0,0.0,321,0
E000369,0,P008033,nan,30.5368269197176,0.0,0.0,0.0,0.0,0.0,321,0
E000369,0,P004271,nan,6.61138266761108,0.0,0.0,0.0,0.0,0.0,321,0
E000369,0,P004269,nan,8.03245737103393,0.0,0.0,0.0,0.0,0.0,321,0
E000369,0,P007507,nan,8.2451799365212,0.0,0.0,0.0,0.0,0.0,321,0
E000372,0,P006950,nan,4.98657320364,0.0,0.0,0.0,0.0,0.0,322,0
E000372,0,P008033,nan,30.5368269197176,0.0,0.0,0.0,0.0,0.0,322,0
E000372,0,P004271,nan,6.61138266761108,0.0,0.0,0.0,0.0,0.0,322,0
E000372,0,P004269,nan,8.03245737103393,0.0,0.0,0.0,0.0,0.0,322,0
E000372,0,P004261,nan,8.0897383575819,0.0,0.0,0.0,0.0,0.0,322,0
E000372,0,P007610,nan,8.8689078508038,0.0,0.0,0.0,0.0,0.0,322,0
E000367,0,P006950,nan,4.98657320364,0.0,0.0,0.0,0.0,0.0,323,0
E000367,0,P008033,nan,30.5368269197176,0.0,0.0,0.0,0.0,0.0,323,0
E000367,0,P004282,nan,6.15148232447661,0.0,0.0,0.0,0.0,0.0,323,0
E000367,0,P004284,nan,5.44625644673519,0.0,0.0,0.0,0.0,0.0,323,0
E000367,0,P007564,nan,7.13168893719009,0.0,0.0,0.0,0.0,0.0,323,0
E000368,0,P006950,nan,4.98657320364,0.0,0.0,0.0,0.0,0.0,324,0
E000368,0,P008033,nan,30.5368269197176,0.0,0.0,0.0,0.0,0.0,324,0
E000368,0,P004282,nan,6.15148232447661,0.0,0.0,0.0,0.0,0.0,324,0
E000368,0,P004284,nan,5.44625644673519,0.0,0.0,0.0,0.0,0.0,324,0
E000368,0,P007609,nan,7.79612855602243,0.0,0.0,0.0,0.0,0.0,324,0
E000360,0,P006950,nan,4.98657320364,0.0,0.0,0.0,0.0,0.0,325,0
E000360,0,P008033,nan,30.5368269197176,0.0,0.0,0.0,0.0,0.0,325,0
E000360,0,P004282,nan,6.15148232447661,0.0,0.0,0.0,0.0,0.0,325,0
E000360,0,P007528,nan,10.759672538483,0.0,0.0,0.0,0.0,0.0,325,0
E000375,0,P006950,nan,4.98657320364,0.0,0.0,0.0,0.0,0.0,326,0
E000375,0,P008033,nan,30.5368269197176,0.0,0.0,0.0,0.0,0.0,326,0
E000375,0,P004271,nan,6.61138266761108,0.0,0.0,0.0,0.0,0.0,326,0
E000375,0,P004269,nan,8.03245737103393,0.0,0.0,0.0,0.0,0.0,326,0
E000375,0,P004261,nan,8.0897383575819,0.0,0.0,0.0,0.0,0.0,326,0
E000375,0,P004257,nan,6.11375464797472,0.0,0.0,0.0,0.0,0.0,326,0
E000375,0,P007768,nan,9.32956330061528,0.0,0.0,0.0,0.0,0.0,326,0
E000361,0,P006950,nan,4.98657320364,0.0,0.0,0.0,0.0,0.0,327,0
E000361,0,P008033,nan,30.5368269197176,0.0,0.0,0.0,0.0,0.0,327,0
E000361,0,P004271,nan,6.61138266761108,0.0,0.0,0.0,0.0,0.0,327,0
E000361,0,P007529,nan,12.4769836838268,0.0,0.0,0.0,0.0,0.0,327,0
E000301,0,P005726,nan,13.6049409361135,0.0,0.0,0.0,0.0,0.0,328,0
E000301,0,P007994,nan,5.03354509521443,0.0,0.0,0.0,0.0,0.0,328,0
E000301,0,P003202,nan,3.57039201834049,0.0,0.0,0.0,0.0,0.0,328,0
E000301,0,P007597,nan,6.31480197224767,0.0,0.0,0.0,0.0,0.0,328,0
E000315,0,P005726,nan,13.6049409361135,0.0,0.0,0.0,0.0,0.0,329,0
E000315,0,P007994,nan,5.03354509521443,0.0,0.0,0.0,0.0,0.0,329,0
E000315,0,P007995,nan,20.6914541519515,0.0,0.0,0.0,0.0,0.0,329,0
E000315,0,P003330,nan,1.95148972393884,0.0,0.0,0.0,0.0,0.0,329,0
E000315,0,P007770,nan,3.21575403753504,0.0,0.0,0.0,0.0,0.0,329,0
E000316,0,P005726,nan,13.6049409361135,0.0,0.0,0.0,0.0,0.0,330,0
E000316,0,P007994,nan,5.03354509521443,0.0,0.0,0.0,0.0,0.0,330,0
E000316,0,P007995,nan,20.6914541519515,0.0,0.0,0.0,0.0,0.0,330,0
E000316,0,P007996,nan,9.96720012610787,0.0,0.0,0.0,0.0,0.0,330,0
E000316,0,P007662,nan,1.45309505359909,0.0,0.0,0.0,0.0,0.0,330,0
E000293,0,P006709,nan,13.4212136147779,0.0,0.0,0.0,0.0,0.0,331,0
E000293,0,P008025,nan,10.7673305164675,0.0,0.0,0.0,0.0,0.0,331,0
E000293,0,P003849,nan,4.45174541295179,0.0,0.0,0.0,0.0,0.0,331,0
E000293,0,P007713,nan,14.7479475229988,0.0,0.0,0.0,0.0,0.0,331,0
E000303,0,P005100,nan,6.25975675306654,0.0,0.0,0.0,0.0,0.0,332,0
E000303,0,P000732,nan,10.7871386086093,0.0,0.0,0.0,0.0,0.0,332,0
E000303,0,P008001,nan,9.80181343246892,0.0,0.0,0.0,0.0,0.0,332,0
E000303,0,P000719,nan,10.698159350814,0.0,0.0,0.0,0.0,0.0,332,0
E000303,0,P008003,nan,16.9947899061457,0.0,0.0,0.0,0.0,0.0,332,0
E000303,0,P008004,nan,4.2679056836056,0.0,0.0,0.0,0.0,0.0,332,0
E000303,0,P000494,nan,4.84007013228732,0.0,0.0,0.0,0.0,0.0,332,0
E000303,0,P008010,nan,7.57564714734482,0.0,0.0,0.0,0.0,0.0,332,0
E000303,0,P008012,nan,2.80432575486411,0.0,0.0,0.0,0.0,0.0,332,0
E000303,0,P008013,nan,8.28759638847956,0.0,0.0,0.0,0.0,0.0,332,0
